158	Escanaba	12,169	3.4	27.7
159	Grand Rapids	200,428	6.6	19.1
160	Wayne	16,862	7.8	15.8
161	Kalamazoo Township	24,623	4	26.8
162	River Rouge	7,426	5.5	23
163	Adrian	20,624	5.6	23
164	Mount Morris Township	20,295	6.8	19.8
165	Taylor	61,037	6	22.1
166	Sturgis	10,796	5.7	24
167	Cadillac	10,455	6.5	21.6
168	Redford Township	46,899	6.4	22.3
169	Fruitport Township	14,168	1.1	38.4
170	Coldwater	10,736	4.6	29.1
171	Bay City	32,953	7	22.2
172	Niles	11,154	6.3	24.5
173	Melvindale	10,291	6.6	23.6
174	Lapeer	8,697	4.3	30.7
175	Blackman Township	36,884	2.6	35.8
176	Roseville	47,524	3.9	32.2
177	Lincoln Park	36,466	5.7	28.1
178	Hamtramck	21,668	7.7	22.8
179	Romulus	23,389	8.1	22.7
180	Buena Vista Township	8,146	10.6	17.1
181	Greenville	8,437	5	33.5
182	Port Huron	28,907	8	25.8
183	Muskegon Township	17,879	2.2	43.7
184	Eastpointe	32,526	6.8	32.7
185	Ypsilanti	21,298	8.7	28.7
186	Inkster	24,334	10.8	27
187	Pontiac	59,817	13.4	21.5
188	Three Rivers	7,673	7.4	39.2
189	Battle Creek	60,615	9.9	32.3
190	Albion	8,241	8.4	36.9
191	Ecorse	9,184	10.5	32
192	Lansing	117,380	11.1	30.3
193	Emmett Township	11,619	3.6	52.2
194	Muskegon	38,125	6.4	45
195	Saginaw	48,302	16.2	18.3
196	Flint Township	30,378	8.8	40
197	Jackson	32,602	11.2	42.5
198	Harper Woods	13,674	9.4	49.5
199	Flint	95,677	18.2	27
200	Highland Park	10,794	17.4	31.9
201	Lansing Township	8,213	8.2	63.9
202	Kalamazoo	76,020	13.3	50.3
203	Detroit	671,275	20.1	43
204	Benton Harbor	9,836	21.7	42.9
205	Benton Township	14,382	16.1	59.6
206	Muskegon Heights	10,720	22.4	58.8
